,libro,capitulo,verso,texto
23234,Mateo,5,4,"4 Dios bendice a los que lloran, porque serán consolados."
23235,Mateo,5,5,"5 Dios bendice a los que son humildes, porque heredarán toda la tierra."
23236,Mateo,5,6,"6 Dios bendice a los que tienen hambre y sed de justicia, porque serán saciados."
23237,Mateo,5,7,"7 Dios bendice a los compasivos, porque serán tratados con compasión."
23238,Mateo,5,8,"8 Dios bendice a los que tienen corazón puro, porque ellos verán a Dios."
23239,Mateo,5,9,"9 Dios bendice a los que procuran la paz, porque serán llamados hijos de Dios."
23240,Mateo,5,10,"10 Dios bendice a los que son perseguidos por hacer lo correcto, porque el reino del cielo les pertenece."
23241,Mateo,5,11,11 »Dios los bendice a ustedes cuando la gente les hace burla y los persigue y miente acerca de ustedes y dice toda clase de cosas malas en su contra porque son mis seguidores.
23242,Mateo,5,12,"12 ¡Alégrense! ¡Estén contentos, porque les espera una gran recompensa en el cielo! Y recuerden que a los antiguos profetas los persiguieron de la misma manera."
23243,Mateo,5,13,13 Enseñanza acerca de la sal y de la luz
23244,Mateo,5,14,"14 »Ustedes son la luz del mundo, como una ciudad en lo alto de una colina que no puede esconderse."
23245,Mateo,5,15,"15 Nadie enciende una lámpara y luego la pone debajo de una canasta. En cambio, la coloca en un lugar alto donde ilumina a todos los que están en la casa."
23246,Mateo,5,16,"16 De la misma manera, dejen que sus buenas acciones brillen a la vista de todos, para que todos alaben a su Padre celestial."
23247,Mateo,5,17,17 Enseñanza acerca de la ley
23248,Mateo,5,18,"18 Les digo la verdad, hasta que desaparezcan el cielo y la tierra, no desaparecerá ni el más mínimo detalle de la ley de Dios hasta que su propósito se cumpla."
23249,Mateo,5,19,"19 Entonces, si no hacen caso al más insignificante mandamiento y les enseñan a los demás a hacer lo mismo, serán llamados los más insignificantes en el reino del cielo; pero el que obedece las leyes de Dios y las enseña será llamado grande en el reino del cielo."
23250,Mateo,5,20,"20 »Les advierto: a menos que su justicia supere a la de los maestros de la ley religiosa y a la de los fariseos, nunca entrarán en el reino del cielo."
23251,Mateo,5,21,21 Enseñanza acerca del enojo
23252,Mateo,5,22,"22 Pero yo digo: aun si te enojas con alguien, ¡quedarás sujeto a juicio! Si llamas a alguien idiota, corres peligro de que te lleven ante el tribunal; y si maldices a alguien, corres peligro de caer en los fuegos del infierno."
23253,Mateo,5,23,"23 »Por lo tanto, si presentas una ofrenda en el altar del templo y de pronto recuerdas que alguien tiene algo contra ti,"
23254,Mateo,5,24,24 deja la ofrenda allí en el altar. Anda y reconcíliate con esa persona. Luego ven y presenta tu ofrenda a Dios.
23255,Mateo,5,25,"25 »Cuando vayas camino al juicio con tu adversario, resuelvan rápidamente las diferencias. De no ser así, el que te acusa podría entregarte al juez, quien te entregará a un oficial y te meterán en la cárcel."
23256,Mateo,5,26,"26 Si eso sucede, te aseguro que no te pondrán en libertad hasta que hayas pagado el último centavo."
23257,Mateo,5,27,27 Enseñanza acerca del adulterio
23258,Mateo,5,28,28 Pero yo digo que el que mira con pasión sexual a una mujer ya ha cometido adulterio con ella en el corazón.
23259,Mateo,5,29,"29 Por lo tanto, si tu ojo —incluso tu ojo bueno — te hace caer en pasiones sexuales, sácatelo y tíralo. Es preferible que pierdas una parte de tu cuerpo y no que todo tu cuerpo sea arrojado al infierno."
23260,Mateo,5,30,"30 Y si tu mano —incluso tu mano más fuerte — te hace pecar, córtala y tírala. Es preferible que pierdas una parte del cuerpo y no que todo tu cuerpo sea arrojado al infierno."
23261,Mateo,5,31,31 Enseñanza acerca del divorcio
23262,Mateo,5,32,"32 Pero yo digo que un hombre que se divorcia de su esposa, a menos que ella le haya sido infiel, hace que ella cometa adulterio; y el que se casa con una divorciada también comete adulterio."
23263,Mateo,5,33,33 Enseñanza acerca de los juramentos
23264,Mateo,5,34,"34 Pero yo digo: ¡no hagas juramentos! No digas: “¡Por el cielo!”, porque el cielo es el trono de Dios."
23265,Mateo,5,35,"35 Y no digas: “¡Por la tierra!”, porque la tierra es donde descansa sus pies. Tampoco digas: “¡Por Jerusalén!”, porque Jerusalén es la ciudad del gran Rey."
23266,Mateo,5,36,"36 Ni siquiera digas: “¡Por mi cabeza!”, porque no puedes hacer que ninguno de tus cabellos se vuelva blanco o negro."
23267,Mateo,5,37,"37 Simplemente di: “Sí, lo haré” o “No, no lo haré”. Cualquier otra cosa proviene del maligno."
23268,Mateo,5,38,38 Enseñanza acerca de la venganza
23269,Mateo,5,39,"39 Pero yo digo: no resistas a la persona mala. Si alguien te da una bofetada en la mejilla derecha, ofrécele también la otra mejilla."
23270,Mateo,5,40,"40 Si te demandan ante el tribunal y te quitan la camisa, dales también tu abrigo."
23271,Mateo,5,41,"41 Si un soldado te exige que lleves su equipo por un kilómetro, llévalo dos."
23272,Mateo,5,42,42 Dale a los que te pidan y no des la espalda a quienes te pidan prestado.
23273,Mateo,5,43,43 Enseñanza acerca de amar a los enemigos
23274,Mateo,5,44,44 Pero yo digo: ¡ama a tus enemigos! ¡Ora por los que te persiguen!
23275,Mateo,5,45,"45 De esa manera, estarás actuando como verdadero hijo de tu Padre que está en el cielo. Pues él da la luz de su sol tanto a los malos como a los buenos y envía la lluvia sobre los justos y los injustos por igual."
23276,Mateo,5,46,"46 Si solo amas a quienes te aman, ¿qué recompensa hay por eso? Hasta los corruptos cobradores de impuestos hacen lo mismo."
23277,Mateo,5,47,"47 Si eres amable solo con tus amigos, ¿en qué te diferencias de cualquier otro? Hasta los paganos hacen lo mismo."
23278,Mateo,5,48,"48 Pero tú debes ser perfecto, así como tu Padre en el cielo es perfecto."
23279,Mateo,6,1,1 Enseñanza acerca de dar a los necesitados
23280,Mateo,6,2,"2 Cuando le des a alguien que pasa necesidad, no hagas lo que hacen los hipócritas que tocan la trompeta en las sinagogas y en las calles para llamar la atención a sus actos de caridad. Les digo la verdad, no recibirán otra recompensa más que esa."
23281,Mateo,6,3,"3 Pero tú, cuando le des a alguien que pasa necesidad, que no sepa tu mano izquierda lo que hace tu derecha."
23282,Mateo,6,4,"4 Entrega tu ayuda en privado, y tu Padre, quien todo lo ve, te recompensará."
23283,Mateo,6,5,5 Enseñanza acerca de la oración y el ayuno
23284,Mateo,6,6,"6 Pero tú, cuando ores, apártate a solas, cierra la puerta detrás de ti y ora a tu Padre en privado. Entonces, tu Padre, quien todo lo ve, te recompensará."
23285,Mateo,6,7,"7 »Cuando ores, no parlotees de manera interminable como hacen los seguidores de otras religiones. Piensan que sus oraciones recibirán respuesta solo por repetir las mismas palabras una y otra vez."
23286,Mateo,6,8,"8 No seas como ellos, porque tu Padre sabe exactamente lo que necesitas, incluso antes de que se lo pidas."
23287,Mateo,6,9,"9 Ora de la siguiente manera: Padre nuestro que estás en el cielo, que sea siempre santo tu nombre."
23288,Mateo,6,10,10 Que tu reino venga pronto. Que se cumpla tu voluntad en la tierra como se cumple en el cielo.
23289,Mateo,6,11,"11 Danos hoy el alimento que necesitamos,"
23290,Mateo,6,12,"12 y perdónanos nuestros pecados, así como hemos perdonado a los que pecan contra nosotros."
23291,Mateo,6,13,"13 No permitas que cedamos ante la tentación, sino rescátanos del maligno."
23292,Mateo,6,14,"14 »Si perdonas a los que pecan contra ti, tu Padre celestial te perdonará a ti;"
23293,Mateo,6,15,"15 pero si te niegas a perdonar a los demás, tu Padre no perdonará tus pecados."
23294,Mateo,6,16,"16 »Cuando ayunes, que no sea evidente, porque así hacen los hipócritas; pues tratan de tener una apariencia miserable y andan desarreglados para que la gente los admire por sus ayunos. Les digo la verdad, no recibirán otra recompensa más que esa."
23295,Mateo,6,17,"17 Pero tú, cuando ayunes, lávate la cara y péinate."
23296,Mateo,6,18,"18 Así, nadie se dará cuenta de que estás ayunando, excepto tu Padre, quien sabe lo que haces en privado; y tu Padre, quien todo lo ve, te recompensará."
23297,Mateo,6,19,19 Enseñanza acerca del dinero y las posesiones
23298,Mateo,6,20,"20 Almacena tus tesoros en el cielo, donde las polillas y el óxido no pueden destruir, y los ladrones no entran a robar."
23299,Mateo,6,21,"21 Donde esté tu tesoro, allí estarán también los deseos de tu corazón."
23300,Mateo,6,22,"22 »Tu ojo es una lámpara que da luz a tu cuerpo. Cuando tu ojo es bueno, todo tu cuerpo está lleno de luz;"
23301,Mateo,6,23,"23 pero cuando tu ojo es malo, todo tu cuerpo está lleno de oscuridad. Y si la luz que crees tener en realidad es oscuridad, ¡qué densa es esa oscuridad!"
23302,Mateo,6,24,24 »Nadie puede servir a dos amos. Pues odiará a uno y amará al otro; será leal a uno y despreciará al otro. No se puede servir a Dios y al dinero.
23303,Mateo,6,25,"25 »Por eso les digo que no se preocupen por la vida diaria, si tendrán suficiente alimento y bebida, o suficiente ropa para vestirse. ¿Acaso no es la vida más que la comida y el cuerpo más que la ropa?"
23304,Mateo,6,26,"26 Miren los pájaros. No plantan ni cosechan ni guardan comida en graneros, porque el Padre celestial los alimenta. ¿Y no son ustedes para él mucho más valiosos que ellos?"
23305,Mateo,6,27,27 ¿Acaso con todas sus preocupaciones pueden añadir un solo momento a su vida?
23306,Mateo,6,28,28 »¿Y por qué preocuparse por la ropa? Miren cómo crecen los lirios del campo. No trabajan ni cosen su ropa;
23307,Mateo,6,29,"29 sin embargo, ni Salomón con toda su gloria se vistió tan hermoso como ellos."
23308,Mateo,6,30,"30 Si Dios cuida de manera tan maravillosa a las flores silvestres que hoy están y mañana se echan al fuego, tengan por seguro que cuidará de ustedes. ¿Por qué tienen tan poca fe?"
23309,Mateo,6,31,"31 »Así que no se preocupen por todo eso diciendo: “¿Qué comeremos?, ¿qué beberemos?, ¿qué ropa nos pondremos?”."
23310,Mateo,6,32,"32 Esas cosas dominan el pensamiento de los incrédulos, pero su Padre celestial ya conoce todas sus necesidades."
23311,Mateo,6,33,"33 Busquen el reino de Dios por encima de todo lo demás y lleven una vida justa, y él les dará todo lo que necesiten."
23312,Mateo,6,34,"34 »Así que no se preocupen por el mañana, porque el día de mañana traerá sus propias preocupaciones. Los problemas del día de hoy son suficientes por hoy."
23313,Mateo,7,1,1 No juzgar a los demás
23314,Mateo,7,2,2 Pues serán tratados de la misma forma en que traten a los demás. El criterio que usen para juzgar a otros es el criterio con el que se les juzgará a ustedes.
23315,Mateo,7,3,"3 »¿Y por qué te preocupas por la astilla en el ojo de tu amigo, cuando tú tienes un tronco en el tuyo?"
23316,Mateo,7,4,"4 ¿Cómo puedes pensar en decirle a tu amigo: “Déjame ayudarte a sacar la astilla de tu ojo”, cuando tú no puedes ver más allá del tronco que está en tu propio ojo?"
23317,Mateo,7,5,5 ¡Hipócrita! Primero quita el tronco de tu ojo; después verás lo suficientemente bien para ocuparte de la astilla en el ojo de tu amigo.
23318,Mateo,7,6,6 »No desperdicies lo que es santo en gente que no es santa. ¡No arrojes tus perlas a los cerdos! Pisotearán las perlas y luego se darán vuelta y te atacarán.
23319,Mateo,7,7,7 Oración eficaz
23320,Mateo,7,8,"8 Pues todo el que pide, recibe; todo el que busca, encuentra; y a todo el que llama, se le abrirá la puerta."
23321,Mateo,7,9,"9 »Ustedes, los que son padres, si sus hijos les piden un pedazo de pan, ¿acaso les dan una piedra en su lugar?"
23322,Mateo,7,10,"10 O si les piden un pescado, ¿les dan una serpiente? ¡Claro que no!"
23323,Mateo,7,11,"11 Así que si ustedes, gente pecadora, saben dar buenos regalos a sus hijos, cuánto más su Padre celestial dará buenos regalos a quienes le pidan."
23324,Mateo,7,12,12 La regla de oro
23325,Mateo,7,13,13 La puerta angosta
23326,Mateo,7,14,"14 Sin embargo, la puerta de acceso a la vida es muy angosta y el camino es difícil, y son solo unos pocos los que alguna vez lo encuentran."
23327,Mateo,7,15,15 El árbol y su fruto
23328,Mateo,7,16,"16 Puedes identificarlos por su fruto, es decir, por la manera en que se comportan. ¿Acaso puedes recoger uvas de los espinos o higos de los cardos?"
23329,Mateo,7,17,17 Un buen árbol produce frutos buenos y un árbol malo produce frutos malos.
23330,Mateo,7,18,18 Un buen árbol no puede producir frutos malos y un árbol malo no puede producir frutos buenos.
23331,Mateo,7,19,"19 Por lo tanto, todo árbol que no produce frutos buenos se corta y se arroja al fuego."
23332,Mateo,7,20,"20 Así es, de la misma manera que puedes identificar un árbol por su fruto, puedes identificar a la gente por sus acciones."
23333,Mateo,7,21,21 Verdaderos discípulos
23334,Mateo,7,22,"22 El día del juicio, muchos me dirán: “¡Señor, Señor! Profetizamos en tu nombre, expulsamos demonios en tu nombre e hicimos muchos milagros en tu nombre”."
23335,Mateo,7,23,"23 Pero yo les responderé: “Nunca los conocí. Aléjense de mí, ustedes, que violan las leyes de Dios”."
23336,Mateo,7,24,24 Edificar sobre un cimiento sólido
23337,Mateo,7,25,"25 Aunque llueva a cántaros y suban las aguas de la inundación y los vientos golpeen contra esa casa, no se vendrá abajo porque está construida sobre un lecho de roca."
23338,Mateo,7,26,"26 Sin embargo, el que oye mi enseñanza y no la obedece es un necio, como la persona que construye su casa sobre la arena."
23339,Mateo,7,27,"27 Cuando vengan las lluvias y lleguen las inundaciones y los vientos golpeen contra esa casa, se derrumbará con un gran estruendo»."
23340,Mateo,7,28,"28 Cuando Jesús terminó de decir esas cosas, las multitudes quedaron asombradas de su enseñanza,"
23341,Mateo,7,29,"29 porque lo hacía con verdadera autoridad, algo completamente diferente de lo que hacían los maestros de la ley religiosa."
23342,Mateo,8,1,"1 Jesús sana a un leproso Al bajar Jesús por la ladera del monte, grandes multitudes lo seguían."
23343,Mateo,8,2,"2 De repente, un leproso se le acercó y se arrodilló delante de él. —Señor —dijo el hombre—, si tú quieres, puedes sanarme y dejarme limpio."
23344,Mateo,8,3,"3 Jesús extendió la mano y lo tocó: —dijo—. Al instante, la lepra desapareció."
23345,Mateo,8,4,4 —le dijo Jesús—.
23346,Mateo,8,5,"5 La fe de un oficial romano Cuando Jesús regresó a Capernaúm, un oficial romano se le acercó y le rogó:"
23347,Mateo,8,6,"6 —Señor, mi joven siervo está en cama, paralizado y con terribles dolores."
23348,Mateo,8,7,7 —dijo Jesús.
23349,Mateo,8,8,"8 —Señor —dijo el oficial—, no soy digno de que entres en mi casa. Tan solo pronuncia la palabra desde donde estás y mi siervo se sanará."
23350,Mateo,8,9,"9 Lo sé porque estoy bajo la autoridad de mis oficiales superiores y tengo autoridad sobre mis soldados. Solo tengo que decir: “Vayan”, y ellos van o “vengan”, y ellos vienen. Y si les digo a mis esclavos: “Hagan esto”, lo hacen."
23351,Mateo,8,10,"10 Al oírlo, Jesús quedó asombrado. Se dirigió a los que lo seguían y dijo:"
23352,Mateo,8,11,"11 Y les digo que muchos gentiles vendrán de todas partes del mundo —del oriente y del occidente— y se sentarán con Abraham, Isaac y Jacob en la fiesta del reino del cielo."
23353,Mateo,8,12,"12 Pero muchos israelitas —para quienes se preparó el reino— serán arrojados a la oscuridad de afuera, donde habrá llanto y rechinar de dientes»."
23354,Mateo,8,13,13 Entonces Jesús le dijo al oficial romano: Y el joven siervo quedó sano en esa misma hora.
23355,Mateo,8,14,"14 Jesús sana a mucha gente Cuando Jesús llegó a la casa de Pedro, la suegra de Pedro estaba enferma en cama con mucha fiebre."
23356,Mateo,8,15,"15 Jesús le tocó la mano, y la fiebre se fue. Entonces ella se levantó y le preparó una comida."
23357,Mateo,8,16,"16 Aquella noche, le llevaron a Jesús muchos endemoniados. Él expulsó a los espíritus malignos con una simple orden y sanó a todos los enfermos."
23358,Mateo,8,17,"17 Así se cumplió la palabra del Señor por medio del profeta Isaías, quien dijo: «Se llevó nuestras enfermedades y quitó nuestras dolencias» ."
23359,Mateo,8,18,"18 Lo que cuesta seguir a Jesús Cuando Jesús vio a la multitud que lo rodeaba, dio instrucciones a sus discípulos de que cruzaran al otro lado del lago."
23360,Mateo,8,19,"19 Entonces uno de los maestros de la ley religiosa le dijo: —Maestro, te seguiré adondequiera que vayas."
23361,Mateo,8,20,20 Jesús le respondió:
23362,Mateo,8,21,"21 Otro de sus discípulos dijo: —Señor, deja que primero regrese a casa y entierre a mi padre."
23363,Mateo,8,22,22 Jesús le dijo:
23364,Mateo,8,23,23 Jesús calma la tormenta Luego Jesús entró en la barca y comenzó a cruzar el lago con sus discípulos.
23365,Mateo,8,24,"24 De repente, se desató sobre el lago una fuerte tormenta, con olas que entraban en el barco; pero Jesús dormía."
23366,Mateo,8,25,"25 Los discípulos fueron a despertarlo: —Señor, ¡sálvanos! ¡Nos vamos a ahogar! —gritaron."
23367,Mateo,8,26,"26 —preguntó Jesús—. Entonces se levantó y reprendió al viento y a las olas y, de repente, hubo una gran calma."
23368,Mateo,8,27,27 Los discípulos quedaron asombrados y preguntaron: «¿Quién es este hombre? ¡Hasta el viento y las olas lo obedecen!».
23369,Mateo,8,28,"28 Jesús sana a dos endemoniados Cuando Jesús llegó al otro lado del lago, a la región de los gadarenos, dos hombres que estaban poseídos por demonios salieron a su encuentro. Vivían en un cementerio y eran tan violentos que nadie podía pasar por esa zona."
23370,Mateo,8,29,"29 Comenzaron a gritarle: «¿Por qué te entrometes con nosotros, Hijo de Dios? ¿Has venido aquí para torturarnos antes del tiempo establecido por Dios?»."
23371,Mateo,8,30,30 Sucedió que a cierta distancia había una gran manada de cerdos alimentándose.
23372,Mateo,8,31,"31 Entonces los demonios suplicaron: —Si nos echas afuera, envíanos a esa manada de cerdos."
23373,Mateo,8,32,"32 —les ordenó Jesús. Entonces los demonios salieron de los hombres y entraron en los cerdos, y toda la manada se lanzó al lago por el precipicio y se ahogó en el agua."
23374,Mateo,8,33,33 Los hombres que cuidaban los cerdos huyeron a la ciudad cercana y contaron a todos lo que había sucedido con los endemoniados.
23375,Mateo,8,34,"34 Entonces toda la ciudad salió al encuentro de Jesús, pero le rogaron que se fuera y los dejara en paz."
23376,Mateo,9,1,"1 Jesús sana a un paralítico Jesús subió a una barca y regresó al otro lado del lago, a su propia ciudad."
23377,Mateo,9,2,"2 Unos hombres le llevaron a un paralítico en una camilla. Al ver la fe de ellos, Jesús le dijo al paralítico:"
23378,Mateo,9,3,3 Entonces algunos de los maestros de la ley religiosa decían en su interior: «¡Es una blasfemia! ¿Acaso se cree que es Dios?».
23379,Mateo,9,4,"4 Jesús sabía lo que ellos estaban pensando, así que les preguntó:"
23380,Mateo,9,5,5 ¿Qué es más fácil decir: “Tus pecados son perdonados” o “Ponte de pie y camina”?
23381,Mateo,9,6,6 Entonces Jesús miró al paralítico y dijo:
23382,Mateo,9,7,7 ¡El hombre se levantó de un salto y se fue a su casa!
23383,Mateo,9,8,"8 Al ver esto, el temor se apoderó de la multitud; y alababan a Dios por enviar a un hombre con tanta autoridad."
23384,Mateo,9,9,"9 Jesús llama a Mateo Mientras caminaba, Jesús vio a un hombre llamado Mateo sentado en su cabina de cobrador de impuestos. le dijo Jesús. Entonces Mateo se levantó y lo siguió."
23385,Mateo,9,10,"10 Más tarde, Mateo invitó a Jesús y a sus discípulos a una cena en su casa, junto con muchos cobradores de impuestos y otros pecadores de mala fama."
23386,Mateo,9,11,"11 Cuando los fariseos vieron esto, preguntaron a los discípulos: «¿Por qué su maestro come con semejante escoria? »."
23387,Mateo,9,12,"12 Cuando Jesús los oyó, les dijo:"
23388,Mateo,9,13,13 Luego añadió:
23389,Mateo,9,14,"14 Discusión acerca del ayuno Un día los discípulos de Juan el Bautista se acercaron a Jesús y le preguntaron: —¿Por qué tus discípulos no ayunan, como lo hacemos nosotros y los fariseos?"
23390,Mateo,9,15,15 Jesús respondió:
23391,Mateo,9,16,"16 »Además, ¿a quién se le ocurriría remendar una prenda vieja con tela nueva? Pues el remiendo nuevo encogería y se desprendería de la tela vieja, lo cual dejaría una rotura aún mayor que la anterior."
23392,Mateo,9,17,"17 »Y nadie pone vino nuevo en cueros viejos. Pues los cueros viejos se reventarían por la presión y el vino se derramaría, y los cueros quedarían arruinados. El vino nuevo se guarda en cueros nuevos para preservar a ambos."
23393,Mateo,9,18,"18 Jesús sana en respuesta a la fe Mientras Jesús decía esas cosas, el líder de una sinagoga se le acercó y se arrodilló delante de él. «Mi hija acaba de morir —le dijo—, pero tú puedes traerla nuevamente a la vida solo con venir y poner tu mano sobre ella»."
23394,Mateo,9,19,19 Entonces Jesús y sus discípulos se levantaron y fueron con él.
23395,Mateo,9,20,"20 Justo en ese momento, una mujer quien hacía doce años que sufría de una hemorragia continua se le acercó por detrás. Tocó el fleco de la túnica de Jesús"
23396,Mateo,9,21,"21 porque pensó: «Si tan solo toco su túnica, quedaré sana»."
23397,Mateo,9,22,"22 Jesús se dio vuelta, y cuando la vio le dijo: Y la mujer quedó sana en ese instante."
23398,Mateo,9,23,"23 Cuando Jesús llegó a la casa del oficial, vio a una ruidosa multitud y escuchó la música del funeral."
23399,Mateo,9,24,24 —les dijo—. pero la gente se rió de él.
23400,Mateo,9,25,"25 Sin embargo, una vez que hicieron salir a todos, Jesús entró y tomó la mano de la niña, ¡y ella se puso de pie!"
23401,Mateo,9,26,26 La noticia de este milagro corrió por toda la región.
23402,Mateo,9,27,"27 Jesús sana a unos ciegos Cuando Jesús salió de la casa de la niña, lo siguieron dos hombres ciegos, quienes gritaban: «¡Hijo de David, ten compasión de nosotros!»."
23403,Mateo,9,28,"28 Entraron directamente a la casa donde Jesús se hospedaba, y él les preguntó: —Sí, Señor —le dijeron—, lo creemos."
23404,Mateo,9,29,29 Entonces él les tocó los ojos y dijo:
23405,Mateo,9,30,"30 Entonces sus ojos se abrieron, ¡y pudieron ver! Jesús les advirtió severamente:"
23406,Mateo,9,31,"31 pero ellos, en cambio, salieron e hicieron correr su fama por toda la región."
23407,Mateo,9,32,"32 Cuando se fueron, un hombre que no podía hablar, poseído por un demonio, fue llevado a Jesús."
23408,Mateo,9,33,"33 Entonces Jesús expulsó al demonio y después el hombre comenzó a hablar. Las multitudes quedaron asombradas. «¡Jamás sucedió algo así en Israel!», exclamaron."
23409,Mateo,9,34,"34 Sin embargo, los fariseos dijeron: «Puede expulsar demonios porque el príncipe de los demonios le da poder»."
23410,Mateo,9,35,"35 La necesidad de obreros Jesús recorrió todas las ciudades y aldeas de esa región, enseñando en las sinagogas y anunciando la Buena Noticia acerca del reino; y sanaba toda clase de enfermedades y dolencias."
23411,Mateo,9,36,"36 Cuando vio a las multitudes, les tuvo compasión, porque estaban confundidas y desamparadas, como ovejas sin pastor."
23412,Mateo,9,37,37 A sus discípulos les dijo:
23413,Mateo,9,38,38 Así que oren al Señor que está a cargo de la cosecha; pídanle que envíe más obreros a sus campos».
23414,Mateo,10,1,1 Jesús envía a los doce apóstoles Jesús reunió a sus doce discípulos y les dio autoridad para expulsar espíritus malignos y para sanar toda clase de enfermedades y dolencias.
23415,Mateo,10,2,"2 Los nombres de los doce apóstoles son los siguientes: Primero, Simón (también llamado Pedro), luego Andrés (el hermano de Pedro), Santiago (hijo de Zebedeo), Juan (el hermano de Santiago),"
23416,Mateo,10,3,"3 Felipe, Bartolomé, Tomás, Mateo (el cobrador de impuestos), Santiago (hijo de Alfeo), Tadeo,"
23417,Mateo,10,4,"4 Simón (el zelote), Judas Iscariote (quien después lo traicionó)."
23418,Mateo,10,5,5 Jesús envió a los doce apóstoles con las siguientes instrucciones:
23419,Mateo,10,6,"6 sino solo al pueblo de Israel, las ovejas perdidas de Dios."
23420,Mateo,10,7,7 Vayan y anúncienles que el reino del cielo está cerca.
23421,Mateo,10,8,"8 Sanen a los enfermos, resuciten a los muertos, curen a los leprosos y expulsen a los demonios. ¡Den tan gratuitamente como han recibido!"
23422,Mateo,10,9,"9 »No lleven nada de dinero en el cinturón, ni monedas de oro, ni de plata, ni siquiera de cobre."
23423,Mateo,10,10,"10 No lleven bolso de viaje con una muda de ropa ni con sandalias, ni siquiera lleven un bastón. No duden en aceptar la hospitalidad, porque los que trabajan merecen que se les dé alimento."
23424,Mateo,10,11,"11 »Cada vez que entren en una ciudad o una aldea, busquen a una persona digna y quédense en su casa hasta que salgan de ese lugar."
23425,Mateo,10,12,"12 Cuando entren en el hogar, bendíganlo."
23426,Mateo,10,13,"13 Si resulta ser un hogar digno, dejen que su bendición siga allí; si no lo es, retiren la bendición."
23427,Mateo,10,14,"14 Si cualquier casa o ciudad se niega a darles la bienvenida o a escuchar su mensaje, sacúdanse el polvo de los pies al salir."
23428,Mateo,10,15,"15 Les digo la verdad, el día del juicio les irá mejor a las ciudades perversas de Sodoma y Gomorra que a esa ciudad."
23429,Mateo,10,16,"16 »Miren, los envío como ovejas en medio de lobos. Por lo tanto, sean astutos como serpientes e inofensivos como palomas."
23430,Mateo,10,17,"17 Tengan cuidado, porque los entregarán a los tribunales y los azotarán con látigos en las sinagogas."
23431,Mateo,10,18,18 Serán sometidos a juicio delante de gobernantes y reyes por ser mis seguidores; pero esa será una oportunidad para que les hablen a los gobernantes y a otros incrédulos acerca de mí.
23432,Mateo,10,19,"19 Cuando los arresten, no se preocupen por cómo responder o qué decir. Dios les dará las palabras apropiadas en el momento preciso."
23433,Mateo,10,20,"20 Pues no serán ustedes los que hablen, sino que el Espíritu de su Padre hablará por medio de ustedes."
23434,Mateo,10,21,"21 »Un hermano traicionará a muerte a su hermano, un padre traicionará a su propio hijo, los hijos se rebelarán contra sus padres y harán que los maten."
23435,Mateo,10,22,"22 Todas las naciones los odiarán a ustedes por ser mis seguidores, pero todo el que se mantenga firme hasta el fin será salvo."
23436,Mateo,10,23,"23 Cuando los persigan en una ciudad, huyan a la siguiente. Les digo la verdad, el Hijo del Hombre regresará antes de que hayan llegado a todas las ciudades de Israel."
23437,Mateo,10,24,"24 »Los alumnos no son superiores a su maestro, y los esclavos no son superiores a su amo."
23438,Mateo,10,25,"25 Los alumnos deben parecerse a su maestro, y los esclavos deben parecerse a su amo. Si a mí, el amo de la casa, me han llamado príncipe de los demonios, a los miembros de mi casa los llamarán con nombres todavía peores."
23439,Mateo,10,26,26 »Así que no tengan miedo de aquellos que los amenazan; pues llegará el tiempo en que todo lo que está encubierto será revelado y todo lo secreto se dará a conocer a todos.
23440,Mateo,10,27,"27 Lo que ahora les digo en la oscuridad grítenlo por todas partes cuando llegue el amanecer. Lo que les susurro al oído grítenlo desde las azoteas, para que todos lo escuchen."
23441,Mateo,10,28,"28 »No teman a los que quieren matarles el cuerpo; no pueden tocar el alma. Teman solo a Dios, quien puede destruir tanto el alma como el cuerpo en el infierno."
23442,Mateo,10,29,"29 ¿Cuánto cuestan dos gorriones: una moneda de cobre? Sin embargo, ni un solo gorrión puede caer a tierra sin que el Padre lo sepa."
23443,Mateo,10,30,"30 En cuanto a ustedes, cada cabello de su cabeza está contado."
23444,Mateo,10,31,31 Así que no tengan miedo; para Dios ustedes son más valiosos que toda una bandada de gorriones.
23445,Mateo,10,32,32 »Todo aquel que me reconozca en público aquí en la tierra también lo reconoceré delante de mi Padre en el cielo;
23446,Mateo,10,33,33 pero al que me niegue aquí en la tierra también yo lo negaré delante de mi Padre en el cielo.
23447,Mateo,10,34,"34 »¡No crean que vine a traer paz a la tierra! No vine a traer paz, sino espada."
23448,Mateo,10,35,"35 “He venido a poner a un hombre contra su padre, a una hija contra su madre y a una nuera contra su suegra."
23449,Mateo,10,36,36 ¡Sus enemigos estarán dentro de su propia casa!” .
23450,Mateo,10,37,"37 »Si amas a tu padre o a tu madre más que a mí, no eres digno de ser mío; si amas a tu hijo o a tu hija más que a mí, no eres digno de ser mío."
23451,Mateo,10,38,"38 Si te niegas a tomar tu cruz y a seguirme, no eres digno de ser mío."
23452,Mateo,10,39,"39 Si te aferras a tu vida, la perderás; pero, si entregas tu vida por mí, la salvarás."
23453,Mateo,10,40,"40 »El que los recibe a ustedes me recibe a mí, y el que me recibe a mí recibe al Padre, quien me envió."
23454,Mateo,10,41,"41 Si reciben a un profeta como a alguien que habla de parte de Dios, recibirán la misma recompensa que un profeta. Y, si reciben a un justo debido a su justicia, recibirán una recompensa similar a la de él."
